Date,Id,In-Time,Out-Time
2017-05-30,8D4U2Z,3:46:16,18:34:46
2017-05-31,8D4U2Z,4:18:49,17:52:49
2017-06-01,8D4U2Z,3:40:57,18:39:57
2017-06-06,8D4U2Z,3:59:45,18:37:18
2017-06-07,8D4U2Z,3:44:02,17:28:01
2017-06-08,8D4U2Z,3:56:59,18:37:55
2017-06-09,8D4U2Z,3:54:34,18:37:50
2017-06-13,8D4U2Z,3:40:32,18:39:47
2017-06-14,8D4U2Z,3:44:38,18:41:35
2017-06-15,8D4U2Z,3:44:21,18:17:08
2017-06-16,8D4U2Z,3:46:02,18:28:16
2017-06-20,8D4U2Z,3:47:30,18:22:32
2017-06-21,8D4U2Z,3:52:25,18:28:03
2017-06-22,8D4U2Z,3:37:17,18:35:25
2017-06-23,8D4U2Z,3:39:01,23:33:41
2017-06-27,8D4U2Z,3:40:53,17:49:43
2017-06-28,8D4U2Z,3:43:56,18:40:31
2017-06-29,8D4U2Z,3:38:17,18:26:04
2017-06-30,8D4U2Z,3:35:03,19:04:11
2017-07-04,8D4U2Z,3:47:07,18:32:33
2017-07-05,8D4U2Z,3:44:07,18:42:16
2017-07-06,8D4U2Z,3:54:24,18:41:45
2017-07-07,8D4U2Z,3:38:38,18:06:24
2017-07-11,8D4U2Z,3:48:00,19:49:03
2017-07-12,8D4U2Z,3:39:21,18:58:13
2017-07-13,8D4U2Z,3:39:55,18:33:18
2017-07-14,8D4U2Z,3:39:44,18:25:47
2017-07-17,8D4U2Z,18:32:31,19:37:34
2017-07-18,8D4U2Z,0:11:41,22:47:10
2017-07-19,8D4U2Z,3:38:21,19:28:56
2017-07-20,8D4U2Z,3:33:38,18:25:25
2017-07-25,8D4U2Z,0:51:58,17:19:25
2017-07-26,8D4U2Z,3:45:28,18:17:30
2017-07-27,8D4U2Z,3:30:52,18:25:22
2017-07-28,8D4U2Z,3:39:53,18:33:00
2017-08-01,8D4U2Z,3:44:40,18:25:08
2017-08-02,8D4U2Z,3:42:04,18:25:43
2017-08-03,8D4U2Z,3:38:27,16:58:00
2017-08-04,8D4U2Z,3:34:48,18:08:06
2017-08-08,8D4U2Z,3:45:51,16:56:24
2017-08-09,8D4U2Z,3:54:27,19:00:43
2017-08-10,8D4U2Z,3:50:20,18:18:48
2017-08-11,8D4U2Z,3:44:42,18:31:48
2017-08-15,8D4U2Z,3:41:59,18:26:55
2017-08-16,8D4U2Z,3:46:33,18:52:13
2017-08-17,8D4U2Z,3:36:25,18:35:14
2017-08-18,8D4U2Z,3:44:08,18:34:58
2017-08-22,8D4U2Z,3:42:03,18:21:35
2017-08-23,8D4U2Z,3:35:08,18:19:54
2017-08-24,8D4U2Z,3:39:26,18:43:32
2017-08-25,8D4U2Z,3:40:00,17:32:02
2017-08-29,8D4U2Z,3:50:35,17:34:54
2017-08-30,8D4U2Z,3:39:35,17:25:32
2017-08-31,8D4U2Z,3:47:26,18:25:13
2017-09-01,8D4U2Z,3:52:22,18:28:14
2017-09-07,8D4U2Z,3:35:48,18:33:39
2017-09-08,8D4U2Z,3:46:18,18:50:44
2017-09-11,8D4U2Z,18:41:07,19:30:30
2017-09-12,8D4U2Z,3:42:28,17:59:21
2017-09-13,8D4U2Z,0:04:13,17:33:57
2017-09-14,8D4U2Z,3:44:47,18:23:22
2017-09-15,8D4U2Z,3:37:55,18:41:13
2017-09-26,8D4U2Z,3:32:12,18:33:20
2017-10-04,8D4U2Z,0:42:51,19:43:01
2017-10-05,8D4U2Z,3:40:36,18:29:09
2017-10-06,8D4U2Z,1:17:45,18:26:49
2017-10-11,8D4U2Z,3:36:36,18:24:40
2017-10-12,8D4U2Z,3:35:30,18:36:46
2017-10-13,8D4U2Z,3:32:31,18:18:32
2017-10-14,8D4U2Z,1:36:03,3:34:24
2017-10-16,8D4U2Z,18:26:34,19:31:31
2017-10-17,8D4U2Z,2:08:41,19:05:54
2017-10-18,8D4U2Z,2:34:32,16:05:48
2017-10-19,8D4U2Z,2:16:52,18:56:13
2017-10-24,8D4U2Z,18:30:05,19:36:15
2017-10-25,8D4U2Z,3:33:19,23:52:59
2017-11-02,8D4U2Z,18:26:10,23:07:20
2017-11-03,8D4U2Z,3:37:55,18:28:09
2017-11-04,8D4U2Z,1:39:23,3:40:36
2017-11-06,8D4U2Z,18:20:45,23:56:38
2017-11-07,8D4U2Z,3:39:10,18:24:45
2017-11-08,8D4U2Z,3:42:53,18:20:27
2017-11-09,8D4U2Z,1:39:51,23:37:57
2017-11-13,8D4U2Z,18:28:30,19:05:32
2017-11-14,8D4U2Z,3:35:55,18:28:16
2017-11-15,8D4U2Z,3:36:06,18:09:39
2017-11-16,8D4U2Z,3:38:04,15:46:21
2017-11-17,8D4U2Z,3:41:07,20:36:27
2017-11-21,8D4U2Z,3:39:29,21:06:54
2017-11-22,8D4U2Z,3:33:37,18:29:17
2017-11-23,8D4U2Z,3:32:41,18:39:04
2017-11-27,8D4U2Z,18:19:57,19:31:42
2017-11-28,8D4U2Z,3:33:05,18:22:06
2017-11-29,8D4U2Z,3:39:47,18:33:45
2017-11-30,8D4U2Z,3:35:53,22:07:03
2017-12-01,8D4U2Z,3:31:24,18:30:23
2017-12-02,8D4U2Z,2:58:36,3:43:07
2017-12-04,8D4U2Z,18:25:15,22:48:18
2017-12-05,8D4U2Z,1:39:16,18:29:38
2017-12-06,8D4U2Z,1:49:56,22:03:25
2017-12-12,8D4U2Z,3:36:20,18:32:39
2017-12-13,8D4U2Z,3:44:26,18:32:19
2017-12-14,8D4U2Z,3:36:35,18:26:02
2017-12-15,8D4U2Z,5:27:01,21:23:52
2017-12-19,8D4U2Z,3:36:30,18:34:33
2017-12-20,8D4U2Z,3:35:07,20:17:55
2017-12-21,8D4U2Z,3:41:18,18:32:35
2017-12-22,8D4U2Z,3:41:41,19:00:06
2017-12-27,8D4U2Z,18:26:50,19:27:44
2017-12-28,8D4U2Z,2:22:16,18:36:13
2017-12-29,8D4U2Z,3:33:46,18:39:30
2017-08-02,RRH2NY,8:55:04,18:51:59
2017-08-03,RRH2NY,8:57:14,18:41:08
2017-08-04,RRH2NY,9:02:48,18:33:32
2017-08-07,RRH2NY,8:57:57,18:47:15
2017-08-08,RRH2NY,9:07:54,17:27:30
2017-08-09,RRH2NY,9:20:28,18:19:32
2017-08-10,RRH2NY,8:59:31,18:38:47
2017-08-11,RRH2NY,9:26:36,18:21:25
2017-08-14,RRH2NY,9:15:47,18:43:39
2017-08-16,RRH2NY,9:15:52,18:07:29
2017-08-17,RRH2NY,9:33:34,18:39:31
2017-08-18,RRH2NY,9:22:23,18:16:10
2017-08-22,RRH2NY,9:22:09,18:21:59
2017-08-23,RRH2NY,9:19:39,15:31:30
2017-08-28,RRH2NY,9:22:05,18:38:15
2017-08-29,RRH2NY,9:30:36,18:25:59
2017-08-30,RRH2NY,9:54:28,15:31:57
2017-09-01,RRH2NY,9:26:02,18:33:12
2017-09-04,RRH2NY,9:35:14,18:27:38
2017-09-05,RRH2NY,9:33:35,18:36:04
2017-09-06,RRH2NY,9:19:08,18:35:19
2017-09-07,RRH2NY,9:24:19,18:07:54
2017-09-08,RRH2NY,9:29:40,18:16:13
2017-09-12,RRH2NY,9:30:26,18:09:34
2017-09-13,RRH2NY,9:09:51,18:35:11
2017-09-14,RRH2NY,9:07:48,17:55:42
2017-09-15,RRH2NY,9:07:32,18:02:34
2017-09-18,RRH2NY,9:16:59,18:04:23
2017-09-19,RRH2NY,9:18:14,18:20:43
2017-09-20,RRH2NY,9:27:04,18:07:55
2017-09-22,RRH2NY,9:06:04,18:22:49
2017-09-25,RRH2NY,9:19:20,18:18:06
2017-09-26,RRH2NY,9:34:32,18:05:15
2017-10-03,RRH2NY,8:56:53,17:57:32
2017-10-04,RRH2NY,9:33:22,18:05:59
2017-10-05,RRH2NY,9:35:09,18:12:43
2017-10-06,RRH2NY,9:15:03,17:58:27
2017-10-09,RRH2NY,9:28:43,18:08:13
2017-10-10,RRH2NY,9:32:25,18:09:02
2017-10-11,RRH2NY,9:20:32,18:25:13
2017-10-12,RRH2NY,9:22:58,18:14:31
2017-10-13,RRH2NY,9:36:43,18:13:07
2017-10-16,RRH2NY,9:29:37,17:47:00
2017-10-17,RRH2NY,9:32:43,18:04:06
2017-10-18,RRH2NY,9:24:26,14:14:32
2017-10-24,RRH2NY,9:14:36,18:11:31
2017-10-25,RRH2NY,9:15:36,18:08:07
2017-10-26,RRH2NY,9:20:48,18:01:49
2017-10-27,RRH2NY,9:13:04,17:34:54
2017-10-30,RRH2NY,9:19:12,18:14:01
2017-10-31,RRH2NY,9:22:23,18:09:39
2017-11-01,RRH2NY,9:31:12,17:58:53
2017-11-02,RRH2NY,9:20:15,18:17:07
2017-11-03,RRH2NY,9:15:10,18:26:31
2017-11-06,RRH2NY,16:55:20,18:15:25
2017-11-07,RRH2NY,9:06:25,18:08:58
2017-11-08,RRH2NY,9:33:46,18:06:19
2017-11-09,RRH2NY,9:20:37,18:07:06
2017-11-10,RRH2NY,9:05:47,18:03:41
2017-11-13,RRH2NY,9:19:16,18:06:44
2017-11-14,RRH2NY,9:05:21,18:25:09
2017-11-15,RRH2NY,9:35:38,18:11:58
2017-11-16,RRH2NY,9:23:29,18:04:23
2017-11-17,RRH2NY,9:19:25,18:01:44
2017-11-21,RRH2NY,9:18:00,18:31:01
2017-11-22,RRH2NY,9:08:37,12:55:32
2017-11-23,RRH2NY,10:05:58,18:13:09
2017-11-24,RRH2NY,10:00:51,14:01:16
2017-11-27,RRH2NY,9:41:22,18:15:16
2017-11-28,RRH2NY,9:16:36,18:18:22
2017-11-29,RRH2NY,9:03:27,18:25:09
2017-11-30,RRH2NY,9:08:45,18:15:00
2017-12-01,RRH2NY,9:29:17,17:39:16
2017-12-04,RRH2NY,9:10:38,18:09:39
2017-12-05,RRH2NY,9:34:47,18:29:22
2017-12-06,RRH2NY,9:38:59,13:57:53
2017-12-11,RRH2NY,9:37:47,18:14:16
2017-12-12,RRH2NY,9:29:01,18:21:38
2017-12-13,RRH2NY,9:10:51,18:20:04
2017-12-14,RRH2NY,9:07:35,18:16:40
2017-12-15,RRH2NY,9:54:14,18:04:50
2017-12-19,RRH2NY,8:36:10,18:27:56
2017-12-20,RRH2NY,9:07:16,18:18:58
2017-12-21,RRH2NY,8:26:40,18:09:20
2017-12-22,RRH2NY,9:08:16,18:18:07
2017-12-25,RRH2NY,9:29:24,19:05:35
2017-12-26,RRH2NY,9:07:47,19:31:29
2017-12-27,RRH2NY,9:56:36,18:36:23
2017-12-28,RRH2NY,8:27:55,18:08:06
2017-12-29,RRH2NY,9:36:03,17:56:18
2017-05-23,AUA5Z4,3:41:44,18:25:41
2017-05-26,AUA5Z4,3:49:47,17:21:18
2017-05-30,AUA5Z4,3:38:41,18:20:17
2017-06-01,AUA5Z4,3:35:44,18:24:44
2017-06-02,AUA5Z4,3:35:40,18:23:31
2017-06-06,AUA5Z4,3:57:36,18:25:40
2017-06-07,AUA5Z4,3:41:49,18:31:35
2017-06-08,AUA5Z4,3:52:42,18:14:13
2017-06-09,AUA5Z4,3:45:18,18:31:11
2017-06-13,AUA5Z4,3:40:25,18:24:59
2017-06-16,AUA5Z4,3:41:05,18:16:03
2017-06-20,AUA5Z4,3:36:35,18:19:57
2017-06-21,AUA5Z4,3:41:49,18:06:46
2017-06-22,AUA5Z4,3:30:23,18:24:37
2017-06-23,AUA5Z4,3:36:33,22:59:16
2017-06-27,AUA5Z4,3:36:48,17:46:27
2017-06-28,AUA5Z4,3:40:39,18:21:09
2017-06-29,AUA5Z4,3:33:24,18:22:03
2017-06-30,AUA5Z4,3:30:07,18:22:28
2017-07-04,AUA5Z4,3:39:31,18:28:43
2017-07-05,AUA5Z4,3:41:30,18:05:45
2017-07-06,AUA5Z4,3:41:34,18:23:27
2017-07-07,AUA5Z4,3:38:42,18:31:30
2017-07-12,AUA5Z4,3:39:30,18:20:51
2017-07-13,AUA5Z4,3:34:29,22:49:42
2017-07-14,AUA5Z4,3:33:19,18:21:35
2017-07-18,AUA5Z4,3:38:41,18:30:08
2017-07-19,AUA5Z4,3:37:35,17:46:43
2017-07-20,AUA5Z4,1:36:31,18:15:30
2017-07-21,AUA5Z4,3:43:07,18:26:28
2017-07-22,AUA5Z4,0:25:55,3:33:49
2017-07-25,AUA5Z4,3:34:04,18:33:51
2017-07-26,AUA5Z4,3:40:38,17:18:57
2017-07-27,AUA5Z4,1:55:29,18:47:53
2017-07-28,AUA5Z4,0:58:12,18:29:33
2017-08-02,AUA5Z4,3:41:02,18:30:34
2017-08-03,AUA5Z4,3:39:47,16:35:28
2017-08-04,AUA5Z4,3:33:48,18:18:29
2017-08-08,AUA5Z4,3:40:38,18:30:30
2017-08-09,AUA5Z4,3:44:48,18:36:54
2017-08-10,AUA5Z4,3:46:36,18:20:34
2017-08-11,AUA5Z4,3:39:29,18:28:48
2017-08-17,AUA5Z4,3:36:58,18:22:10
2017-08-18,AUA5Z4,3:40:18,18:19:05
2017-10-16,DZVQ8T,9:28:21,15:31:29
2017-10-18,DZVQ8T,11:22:15,14:22:39
2017-05-22,HG2UGV,9:23:39,18:38:33
2017-05-23,HG2UGV,9:16:32,18:28:48
2017-05-24,HG2UGV,9:11:02,18:10:43
2017-05-25,HG2UGV,8:43:48,18:20:03
2017-05-26,HG2UGV,8:30:25,17:02:10
2017-05-29,HG2UGV,9:00:21,18:09:53
2017-05-30,HG2UGV,9:22:43,19:49:48
2017-05-31,HG2UGV,8:25:32,18:07:53
2017-06-01,HG2UGV,8:42:06,15:45:33
2017-06-02,HG2UGV,9:05:40,18:23:17
2017-06-05,HG2UGV,9:47:26,18:18:21
2017-06-06,HG2UGV,8:57:44,18:42:33
2017-06-07,HG2UGV,9:16:58,18:30:10
2017-06-08,HG2UGV,9:18:42,18:41:38
2017-06-09,HG2UGV,9:19:45,18:23:04
2017-06-10,HG2UGV,8:54:24,16:54:57
2017-06-12,HG2UGV,9:02:47,18:46:13
2017-06-13,HG2UGV,8:54:47,18:36:49
2017-06-14,HG2UGV,9:08:45,13:52:45
2017-06-15,HG2UGV,9:15:31,17:42:31
2017-06-16,HG2UGV,8:50:45,18:23:20
2017-06-19,HG2UGV,8:36:54,18:16:10
2017-06-20,HG2UGV,9:34:01,18:38:43
2017-06-21,HG2UGV,8:58:20,18:41:06
2017-06-22,HG2UGV,8:09:16,18:12:41
2017-06-23,HG2UGV,9:38:39,18:18:28
2017-06-27,HG2UGV,8:33:39,18:30:57
2017-06-28,HG2UGV,9:00:28,18:19:20
2017-06-29,HG2UGV,8:42:55,18:34:26
2017-06-30,HG2UGV,9:24:06,18:28:52
2017-07-03,HG2UGV,10:03:02,18:41:21
2017-07-04,HG2UGV,9:09:41,18:26:03
2017-07-05,HG2UGV,8:54:57,18:28:35
2017-07-06,HG2UGV,9:18:35,18:34:21
2017-07-11,HG2UGV,9:34:00,18:01:21
2017-07-12,HG2UGV,9:09:54,18:00:17
2017-07-14,HG2UGV,9:00:43,18:05:40
2017-07-17,HG2UGV,9:15:49,18:11:56
2017-07-18,HG2UGV,12:19:25,18:05:42
2017-07-19,HG2UGV,9:16:40,18:19:14
2017-07-20,HG2UGV,9:56:38,18:06:24
2017-07-21,HG2UGV,8:24:46,18:28:12
2017-07-24,HG2UGV,8:59:21,18:22:40
2017-07-25,HG2UGV,9:12:49,18:13:23
2017-07-26,HG2UGV,9:31:56,18:23:01
2017-07-27,HG2UGV,9:25:57,18:28:46
2017-07-28,HG2UGV,8:58:53,17:12:12
2017-07-31,HG2UGV,8:23:44,18:03:48
2017-08-01,HG2UGV,8:54:58,18:31:32
2017-08-02,HG2UGV,8:40:08,18:23:52
2017-08-03,HG2UGV,16:18:23,18:28:30
2017-08-04,HG2UGV,8:44:49,18:28:02
2017-08-07,HG2UGV,10:08:27,18:22:36
2017-08-09,HG2UGV,12:05:36,18:13:25
2017-08-10,HG2UGV,9:17:14,17:57:42
2017-08-11,HG2UGV,9:27:52,18:30:27
2017-08-15,HG2UGV,8:54:22,18:11:45
2017-08-16,HG2UGV,8:58:04,18:28:13
2017-08-17,HG2UGV,9:25:03,17:01:29
2017-08-18,HG2UGV,9:02:36,18:11:05
2017-08-21,HG2UGV,9:41:50,18:02:33
2017-08-22,HG2UGV,9:21:38,18:21:07
2017-08-23,HG2UGV,8:59:15,18:32:43
2017-08-24,HG2UGV,8:26:15,18:33:14
2017-08-25,HG2UGV,12:51:17,18:32:57
2017-08-28,HG2UGV,9:18:10,18:27:47
2017-08-30,HG2UGV,9:09:50,18:18:46
2017-08-31,HG2UGV,9:11:59,18:40:29
2017-09-01,HG2UGV,8:48:57,18:29:22
2017-09-02,HG2UGV,13:49:46,17:36:17
2017-09-04,HG2UGV,9:19:32,18:29:41
2017-09-05,HG2UGV,9:23:22,18:27:44
2017-09-06,HG2UGV,9:47:17,18:22:07
2017-09-07,HG2UGV,9:19:06,18:07:33
2017-09-08,HG2UGV,9:27:29,18:42:16
2017-09-11,HG2UGV,9:09:37,18:15:44
2017-09-13,HG2UGV,9:08:41,18:14:57
2017-09-14,HG2UGV,9:12:55,18:05:18
2017-09-15,HG2UGV,8:52:06,18:33:18
2017-09-18,HG2UGV,8:54:36,18:03:05
2017-09-19,HG2UGV,8:57:21,18:07:05
2017-09-20,HG2UGV,9:04:31,17:58:51
2017-09-22,HG2UGV,8:39:31,18:29:04
2017-09-25,HG2UGV,10:16:11,17:04:10
2017-09-26,HG2UGV,8:52:50,18:12:34
2017-10-04,HG2UGV,8:40:11,18:06:30
2017-10-05,HG2UGV,8:58:33,18:01:43
2017-10-06,HG2UGV,9:01:29,18:14:33
2017-10-09,HG2UGV,8:32:08,18:01:45
2017-10-10,HG2UGV,9:21:02,18:14:32
2017-10-11,HG2UGV,8:47:08,18:15:18
2017-10-12,HG2UGV,8:49:11,18:33:36
2017-10-13,HG2UGV,9:14:15,18:14:08
2017-10-16,HG2UGV,8:36:25,14:57:17
2017-10-17,HG2UGV,8:52:31,18:12:42
2017-10-18,HG2UGV,12:33:10,18:12:59
2017-10-24,HG2UGV,8:55:14,18:10:29
2017-10-25,HG2UGV,9:03:17,17:49:40
2017-10-26,HG2UGV,8:41:38,18:00:20
2017-10-27,HG2UGV,9:17:21,16:58:27
2017-10-30,HG2UGV,8:58:04,18:00:11
2017-10-31,HG2UGV,9:46:33,18:11:01
2017-11-01,HG2UGV,9:13:54,18:25:23
2017-11-02,HG2UGV,8:55:17,18:24:04
2017-11-03,HG2UGV,8:59:26,18:05:17
2017-11-06,HG2UGV,8:53:20,18:06:41
2017-11-07,HG2UGV,8:54:32,18:20:52
2017-11-08,HG2UGV,8:52:40,18:03:27
2017-11-09,HG2UGV,9:33:09,18:18:36
2017-11-14,HG2UGV,8:57:03,18:07:51
2017-11-15,HG2UGV,9:49:08,18:22:46
2017-11-16,HG2UGV,8:58:54,18:06:52
2017-11-17,HG2UGV,9:27:54,18:08:57
2017-11-20,HG2UGV,9:22:21,18:00:04
2017-11-21,HG2UGV,9:02:20,18:11:15
2017-11-22,HG2UGV,12:53:45,18:03:26
2017-11-24,HG2UGV,9:14:48,10:43:02
2017-11-27,HG2UGV,8:58:14,18:08:40
2017-11-28,HG2UGV,8:58:57,18:11:47
2017-11-29,HG2UGV,9:00:24,18:04:07
2017-11-30,HG2UGV,9:05:19,18:08:22
2017-12-01,HG2UGV,9:13:09,18:14:57
2017-12-06,HG2UGV,8:46:19,17:37:29
2017-12-08,HG2UGV,9:00:55,12:39:33
2017-12-11,HG2UGV,8:52:49,18:01:26
2017-12-12,HG2UGV,12:51:55,18:01:35
2017-12-13,HG2UGV,8:57:45,18:09:22
2017-12-14,HG2UGV,10:00:58,18:12:14
2017-12-15,HG2UGV,9:08:27,16:42:09
2017-12-18,HG2UGV,8:54:16,17:11:43
2017-12-19,HG2UGV,9:01:38,18:18:14
2017-12-20,HG2UGV,9:24:20,18:13:08
2017-12-21,HG2UGV,9:04:08,18:19:49
2017-12-22,HG2UGV,8:20:12,18:14:33
2017-12-25,HG2UGV,8:45:40,18:24:12
2017-12-26,HG2UGV,9:05:50,18:05:14
2017-12-27,HG2UGV,9:06:54,18:13:12
2017-12-28,HG2UGV,9:09:18,18:16:25
2017-12-29,HG2UGV,8:58:11,18:07:13
2017-05-22,YNY7VC,12:51:26,22:00:30
2017-05-23,YNY7VC,13:13:16,22:10:56
2017-05-24,YNY7VC,13:04:00,22:03:37
2017-05-25,YNY7VC,13:01:13,22:04:06
2017-05-26,YNY7VC,9:46:43,17:22:45
2017-05-29,YNY7VC,12:28:29,22:00:04
2017-05-30,YNY7VC,12:45:46,22:01:50
2017-05-31,YNY7VC,13:02:52,22:06:20
2017-06-01,YNY7VC,12:57:07,19:19:33
2017-06-02,YNY7VC,10:10:36,18:18:18
2017-06-05,YNY7VC,12:55:40,22:09:02
2017-06-06,YNY7VC,13:00:57,22:14:11
2017-06-07,YNY7VC,12:58:42,22:12:12
2017-06-08,YNY7VC,12:59:27,21:59:48
2017-06-09,YNY7VC,10:01:58,18:15:44
2017-06-12,YNY7VC,12:50:21,22:06:19
2017-06-13,YNY7VC,13:02:45,22:07:52
2017-06-14,YNY7VC,12:44:57,22:17:58
2017-06-15,YNY7VC,12:46:36,22:17:35
2017-06-16,YNY7VC,9:49:08,18:18:37
2017-06-19,YNY7VC,12:47:38,22:13:29
2017-06-20,YNY7VC,12:57:36,22:15:01
2017-06-21,YNY7VC,12:59:18,22:20:30
2017-06-22,YNY7VC,12:53:24,22:11:04
2017-06-23,YNY7VC,9:54:59,17:29:44
2017-06-26,YNY7VC,12:55:49,22:13:31
2017-06-27,YNY7VC,12:43:54,22:17:38
2017-06-28,YNY7VC,12:57:40,22:19:36
2017-06-29,YNY7VC,13:45:59,22:19:19
2017-06-30,YNY7VC,10:02:56,19:13:26
2017-07-03,YNY7VC,12:59:10,22:16:00
2017-07-04,YNY7VC,12:59:59,22:08:24
2017-07-05,YNY7VC,13:13:22,22:22:19
2017-07-06,YNY7VC,13:32:12,22:11:02
2017-07-07,YNY7VC,10:21:36,19:05:29
2017-07-10,YNY7VC,12:38:26,22:26:01
2017-07-11,YNY7VC,12:49:37,22:12:54
2017-07-12,YNY7VC,13:07:58,22:16:17
2017-07-13,YNY7VC,12:34:52,22:21:17
2017-07-14,YNY7VC,8:49:13,18:57:16
2017-07-17,YNY7VC,12:34:13,22:18:08
2017-07-18,YNY7VC,12:42:27,22:04:40
2017-07-19,YNY7VC,12:43:26,22:24:16
2017-07-24,YNY7VC,13:00:24,22:10:26
2017-07-25,YNY7VC,12:45:34,22:09:11
2017-07-26,YNY7VC,12:39:17,22:27:11
2017-07-27,YNY7VC,12:44:17,22:05:32
2017-07-28,YNY7VC,8:59:00,18:03:58
2017-07-31,YNY7VC,12:40:19,22:09:03
2017-08-01,YNY7VC,12:41:39,22:05:53
2017-08-02,YNY7VC,12:50:39,22:04:58
2017-08-03,YNY7VC,12:40:59,22:10:01
2017-08-04,YNY7VC,8:48:42,17:19:55
2017-08-07,YNY7VC,12:42:30,22:20:28
2017-08-08,YNY7VC,12:42:28,22:11:40
2017-08-09,YNY7VC,12:50:10,22:02:09
2017-08-10,YNY7VC,12:43:48,22:17:36
2017-08-11,YNY7VC,8:59:32,18:22:37
2017-08-14,YNY7VC,12:37:24,21:51:37
2017-08-15,YNY7VC,12:47:39,22:15:11
2017-08-16,YNY7VC,12:46:36,22:14:07
2017-08-17,YNY7VC,12:48:41,22:12:36
2017-08-18,YNY7VC,8:48:43,18:16:01
2017-08-21,YNY7VC,12:56:24,22:08:38
2017-08-22,YNY7VC,12:39:45,22:04:35
2017-08-23,YNY7VC,12:47:09,22:19:45
2017-08-24,YNY7VC,12:03:03,22:06:15
2017-08-25,YNY7VC,8:53:51,17:21:37
2017-08-28,YNY7VC,12:49:51,21:53:30
2017-08-29,YNY7VC,12:40:00,22:02:59
2017-08-30,YNY7VC,12:48:10,22:14:19
2017-08-31,YNY7VC,13:09:07,22:04:52
2017-09-01,YNY7VC,9:05:46,19:06:58
2017-09-04,YNY7VC,13:08:18,22:12:53
2017-09-05,YNY7VC,12:38:33,22:11:22
2017-09-06,YNY7VC,12:53:46,22:11:10
2017-09-07,YNY7VC,12:45:41,21:21:11
2017-09-08,YNY7VC,9:09:02,20:07:39
2017-09-11,YNY7VC,12:43:54,22:22:17
2017-09-19,YNY7VC,12:42:28,22:11:40
2017-09-20,YNY7VC,12:55:08,22:03:43
2017-09-22,YNY7VC,9:26:07,17:34:43
2017-09-25,YNY7VC,12:58:54,22:09:37
2017-09-26,YNY7VC,12:53:16,20:45:21
2017-09-27,YNY7VC,11:54:04,18:30:03
2017-10-09,YNY7VC,13:03:29,22:57:45
2017-10-10,YNY7VC,13:22:39,22:06:45
2017-10-11,YNY7VC,12:45:29,22:06:00
2017-10-12,YNY7VC,13:01:53,22:25:37
2017-10-13,YNY7VC,9:06:29,18:06:07
2017-10-16,YNY7VC,12:59:24,22:06:32
2017-10-17,YNY7VC,12:54:40,22:12:59
2017-10-18,YNY7VC,12:51:39,22:04:10
2017-10-24,YNY7VC,12:49:22,22:05:03
2017-10-25,YNY7VC,12:43:27,22:03:34
2017-10-26,YNY7VC,12:42:57,22:02:10
2017-10-27,YNY7VC,9:09:48,18:03:07
2017-10-30,YNY7VC,13:07:37,22:08:27
2017-10-31,YNY7VC,11:04:56,22:11:02
2017-11-02,YNY7VC,12:51:43,22:03:03
2017-11-03,YNY7VC,9:03:47,18:07:32
2017-11-06,YNY7VC,13:28:45,22:10:08
2017-11-07,YNY7VC,13:07:12,22:09:02
2017-11-08,YNY7VC,12:31:23,22:18:36
2017-11-09,YNY7VC,12:49:31,22:06:40
2017-11-10,YNY7VC,9:01:01,18:28:36
2017-11-13,YNY7VC,12:55:37,22:00:34
2017-11-14,YNY7VC,13:07:04,22:10:17
2017-11-15,YNY7VC,12:53:44,22:03:23
2017-11-16,YNY7VC,12:57:31,22:10:12
2017-11-17,YNY7VC,9:03:50,18:14:41
2017-11-20,YNY7VC,12:51:22,22:04:28
2017-11-21,YNY7VC,12:51:36,22:08:25
2017-11-22,YNY7VC,12:52:15,22:04:17
2017-11-23,YNY7VC,13:04:15,19:23:10
2017-11-24,YNY7VC,8:44:43,17:02:44
2017-11-27,YNY7VC,12:52:55,22:05:32
2017-11-28,YNY7VC,12:59:31,22:03:10
2017-11-29,YNY7VC,12:57:51,22:00:19
2017-11-30,YNY7VC,12:55:09,22:00:15
2017-12-01,YNY7VC,8:55:52,18:45:51
2017-12-04,YNY7VC,12:58:20,22:11:53
2017-12-05,YNY7VC,12:57:24,22:01:31
2017-12-06,YNY7VC,12:51:55,22:01:43
2017-12-08,YNY7VC,9:10:32,18:04:10
2017-12-11,YNY7VC,12:59:57,22:06:51
2017-12-12,YNY7VC,13:01:40,22:28:33
2017-12-13,YNY7VC,13:08:27,22:08:58
2017-12-14,YNY7VC,12:59:32,22:17:29
2017-12-15,YNY7VC,9:01:10,20:31:16
2017-12-18,YNY7VC,12:57:51,22:06:34
2017-12-19,YNY7VC,12:59:01,22:10:40
2017-12-20,YNY7VC,12:57:18,22:16:55
2017-12-21,YNY7VC,13:05:19,22:13:01
2017-12-22,YNY7VC,9:07:57,18:08:00
2017-12-25,YNY7VC,13:14:30,22:11:57
2017-12-26,YNY7VC,13:13:30,22:59:51
2017-12-27,YNY7VC,13:12:56,22:03:21
2017-12-28,YNY7VC,13:13:51,22:13:35
2017-12-29,YNY7VC,9:28:18,18:37:56
2017-05-22,TXYUFA,9:27:50,18:16:16
2017-05-23,TXYUFA,9:16:38,18:42:16
2017-05-24,TXYUFA,9:11:27,18:08:23
2017-05-25,TXYUFA,9:35:00,18:06:46
2017-05-26,TXYUFA,9:12:56,16:59:03
